Id_survey,Id_survey_no_dc,Institution_name,Uniq_db,Id_group,Date,Year_grp,Year,Month,Day,Julian_day,Pc_start,Pc_duration,N_samp_periods,N_reps,Rep_year_grp,Season,Rep_season,Spp_obs,Noise,Weather,Cows_50m,Registered_by,Sampling_day,Canopy_cover,Canopy_height_m
C-MB-VC-EB_01,MB-VC-EB_01,Cipav,Cipav mbd,C-MB-VC-EB,2016-09-29,16-17,2016,9,29,273,06:06:00,00:23:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",3,25.8941811932237,21.7
C-MB-VC-EB_02,MB-VC-EB_02,Cipav,Cipav mbd,C-MB-VC-EB,2016-09-29,16-17,2016,9,29,273,06:50:00,00:26:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",3,24.773529411764724,18.3
C-MB-VC-EB_03,MB-VC-EB_03,Cipav,Cipav mbd,C-MB-VC-EB,2016-09-29,16-17,2016,9,29,273,07:40:00,00:24:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",3,27.06506260741465,13.8
C-MB-VC-EH_01,MB-VC-EH_01,Cipav,Cipav mbd,C-MB-VC-EH,2017-12-03,16-17,2017,12,3,337,05:50:00,00:29:00,2,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",118,41.66601226993786,26.4
C-MB-VC-EH_02,MB-VC-EH_02,Cipav,Cipav mbd,C-MB-VC-EH,2017-12-03,16-17,2017,12,3,337,06:15:00,00:04:00,2,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",118,39.67564919157251,19.5
C-MB-VC-EH_03,MB-VC-EH_03,Cipav,Cipav mbd,C-MB-VC-EH,2017-12-03,16-17,2017,12,3,337,06:50:00,00:19:00,2,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",118,35.35835172921229,12
C-MB-VC-EH_04,MB-VC-EH_04,Cipav,Cipav mbd,C-MB-VC-EH,2017-12-03,16-17,2017,12,3,337,08:00:00,00:10:00,2,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",118,27.165072357125155,15.6
C-MB-VC-LCH_01,MB-VC-LCH_01,Cipav,Cipav mbd,C-MB-VC-LCH,2016-09-30,16-17,2016,9,30,274,06:13:00,00:29:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",4,45.19277108433728,15.1
C-MB-VC-LCH_02,MB-VC-LCH_02,Cipav,Cipav mbd,C-MB-VC-LCH,2016-09-30,16-17,2016,9,30,274,06:42:00,00:27:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",4,51.094677458915854,12.2
C-MB-VC-LCH_03,MB-VC-LCH_03,Cipav,Cipav mbd,C-MB-VC-LCH,2016-09-30,16-17,2016,9,30,274,08:01:00,00:24:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",4,47.2816866879139,0
C-MB-VC-LCH_04,MB-VC-LCH_04,Cipav,Cipav mbd,C-MB-VC-LCH,2016-09-30,16-17,2016,9,30,274,08:29:00,00:23:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",4,46.98209028459242,12.4
C-MB-VC-L_01,MB-VC-L_01,Cipav,Cipav mbd,C-MB-VC-L,2017-12-02,16-17,2017,12,2,336,06:50:00,00:21:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",117,7.054246440844331,19.9
C-MB-VC-L_02,MB-VC-L_02,Cipav,Cipav mbd,C-MB-VC-L,2017-12-02,16-17,2017,12,2,336,07:25:00,00:21:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",117,8.545810877021065,10.5
C-MB-VC-L_03,MB-VC-L_03,Cipav,Cipav mbd,C-MB-VC-L,2017-12-02,16-17,2017,12,2,336,08:00:00,00:23:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",117,9.26238352133387,15.2
C-MB-VC-L_04,MB-VC-L_04,Cipav,Cipav mbd,C-MB-VC-L,2017-12-02,16-17,2017,12,2,336,08:34:00,00:19:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",117,7.604708190289383,11.8
C-MB-VC-P_01,MB-VC-P_01,Cipav,Cipav mbd,C-MB-VC-P,2017-12-01,16-17,2017,12,1,335,06:47:00,00:29:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",116,42.05304518664061,18.5
C-MB-VC-P_02,MB-VC-P_02,Cipav,Cipav mbd,C-MB-VC-P,2017-12-01,16-17,2017,12,1,335,07:18:00,00:20:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",116,42.475140827822784,22.3
C-MB-VC-P_03,MB-VC-P_03,Cipav,Cipav mbd,C-MB-VC-P,2017-12-01,16-17,2017,12,1,335,08:25:00,00:20:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",116,41.874602008327216,20.2
C-MB-VC-P_04,MB-VC-P_04,Cipav,Cipav mbd,C-MB-VC-P,2017-12-01,16-17,2017,12,1,335,08:50:00,00:27:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",116,41.3155958803338,21.2
C-MB-VC-SJ_01,MB-VC-SJ_01,Cipav,Cipav mbd,C-MB-VC-SJ,2017-11-30,16-17,2017,11,30,334,06:41:00,00:19:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",115,56.44768439108105,17.3
C-MB-VC-SJ_02,MB-VC-SJ_02,Cipav,Cipav mbd,C-MB-VC-SJ,2017-11-30,16-17,2017,11,30,334,08:10:00,00:23:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",115,57.30578715056384,17.2
C-MB-VC-SJ_03,MB-VC-SJ_03,Cipav,Cipav mbd,C-MB-VC-SJ,2017-11-30,16-17,2017,11,30,334,08:40:00,00:26:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",115,56.78349253000218,21.7
C-MB-VC-SJ_04,MB-VC-SJ_04,Cipav,Cipav mbd,C-MB-VC-SJ,2017-11-30,16-17,2017,11,30,334,09:26:00,00:23:00,1,1,1,Early,1,1,,,,"Alexander Velasquez, Amadeo Perdomo",115,56.043958742633045,17.8
G-AD-M-CO_01,AD-M-CO_01,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,05:53:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,29.875613346418096,5.5
G-AD-M-CO_01,AD-M-CO_01,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,15:05:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,29.875613346418096,5.5
G-AD-M-CO_01,AD-M-CO_01,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,09:56:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,29.875613346418096,5.5
G-AD-M-CO_01,AD-M-CO_01,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,18:23:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,29.875613346418096,5.5
G-AD-M-CO_01,AD-M-CO_01,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,05:46:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,29.875613346418096,5.5
G-AD-M-CO_02,AD-M-CO_02,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,06:18:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,29.118514875829685,0
G-AD-M-CO_02,AD-M-CO_02,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,15:20:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,29.118514875829685,0
G-AD-M-CO_02,AD-M-CO_02,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,09:38:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,29.118514875829685,0
G-AD-M-CO_02,AD-M-CO_02,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,17:56:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,29.118514875829685,0
G-AD-M-CO_02,AD-M-CO_02,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,06:11:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,29.118514875829685,0
G-AD-M-CO_03,AD-M-CO_03,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,06:32:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,30.367026496565114,0
G-AD-M-CO_03,AD-M-CO_03,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,15:36:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,30.367026496565114,0
G-AD-M-CO_03,AD-M-CO_03,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,09:10:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,30.367026496565114,0
G-AD-M-CO_03,AD-M-CO_03,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,17:40:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,30.367026496565114,0
G-AD-M-CO_03,AD-M-CO_03,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,06:29:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,30.367026496565114,0
G-AD-M-CO_04,AD-M-CO_04,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,06:52:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,28.053238469087223,12.5
G-AD-M-CO_04,AD-M-CO_04,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,15:51:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,28.053238469087223,12.5
G-AD-M-CO_04,AD-M-CO_04,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,08:45:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,28.053238469087223,12.5
G-AD-M-CO_04,AD-M-CO_04,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,17:21:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,28.053238469087223,12.5
G-AD-M-CO_04,AD-M-CO_04,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,06:54:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,28.053238469087223,12.5
G-AD-M-CO_05,AD-M-CO_05,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,07:25:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,23.96710041738264,13.5
G-AD-M-CO_05,AD-M-CO_05,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,16:14:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,23.96710041738264,13.5
G-AD-M-CO_05,AD-M-CO_05,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,08:20:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,23.96710041738264,13.5
G-AD-M-CO_05,AD-M-CO_05,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,17:04:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,23.96710041738264,13.5
G-AD-M-CO_05,AD-M-CO_05,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,07:13:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,23.96710041738264,13.5
G-AD-M-CO_06,AD-M-CO_06,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,07:54:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,21.233088235293923,10.1
G-AD-M-CO_06,AD-M-CO_06,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,16:33:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,21.233088235293923,10.1
G-AD-M-CO_06,AD-M-CO_06,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,08:00:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,21.233088235293923,10.1
G-AD-M-CO_06,AD-M-CO_06,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,16:43:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,21.233088235293923,10.1
G-AD-M-CO_06,AD-M-CO_06,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,07:30:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,21.233088235293923,10.1
G-AD-M-CO_07,AD-M-CO_07,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,08:22:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,38.72133562484644,0
G-AD-M-CO_07,AD-M-CO_07,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,16:50:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,38.72133562484644,0
G-AD-M-CO_07,AD-M-CO_07,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,07:39:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,38.72133562484644,0
G-AD-M-CO_07,AD-M-CO_07,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,16:20:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,38.72133562484644,0
G-AD-M-CO_07,AD-M-CO_07,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,07:48:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,38.72133562484644,0
G-AD-M-CO_08,AD-M-CO_08,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,08:40:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,16.975735294117474,0
G-AD-M-CO_08,AD-M-CO_08,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,17:05:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,16.975735294117474,0
G-AD-M-CO_08,AD-M-CO_08,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,07:21:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,16.975735294117474,0
G-AD-M-CO_08,AD-M-CO_08,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,16:03:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,16.975735294117474,0
G-AD-M-CO_08,AD-M-CO_08,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,08:06:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,16.975735294117474,0
G-AD-M-CO_09,AD-M-CO_09,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,09:08:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,38.61089303238479,0
G-AD-M-CO_09,AD-M-CO_09,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,17:18:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,38.61089303238479,0
G-AD-M-CO_09,AD-M-CO_09,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,06:59:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,38.61089303238479,0
G-AD-M-CO_09,AD-M-CO_09,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,15:48:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,38.61089303238479,0
G-AD-M-CO_09,AD-M-CO_09,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,08:20:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,38.61089303238479,0
G-AD-M-CO_10,AD-M-CO_10,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,09:29:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,24.111956788608037,14.5
G-AD-M-CO_10,AD-M-CO_10,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,17:38:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,24.111956788608037,14.5
G-AD-M-CO_10,AD-M-CO_10,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,06:32:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,24.111956788608037,14.5
G-AD-M-CO_10,AD-M-CO_10,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,15:32:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,24.111956788608037,14.5
G-AD-M-CO_10,AD-M-CO_10,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,08:38:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,24.111956788608037,14.5
G-AD-M-CO_11,AD-M-CO_11,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,09:58:00,00:10:00,1,5,1,Early,1,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,26.03606476938181,0
G-AD-M-CO_11,AD-M-CO_11,Gaica,Gaica distancia,G-AD-M-CO,2019-09-24,19,2019,9,24,267,17:50:00,00:10:00,1,5,2,Early,2,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",1,26.03606476938181,0
G-AD-M-CO_11,AD-M-CO_11,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,06:07:00,00:10:00,1,5,3,Early,3,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",2,26.03606476938181,0
G-AD-M-CO_11,AD-M-CO_11,Gaica,Gaica distancia,G-AD-M-CO,2019-09-25,19,2019,9,25,268,15:13:00,00:10:00,1,5,4,Early,4,1,,Nublado,,"Yuri Rosero-Mora, Diego Cardenas",2,26.03606476938181,0
G-AD-M-CO_11,AD-M-CO_11,Gaica,Gaica distancia,G-AD-M-CO,2019-09-26,19,2019,9,26,269,08:56:00,00:10:00,1,5,5,Early,5,1,,Despejado,,"Yuri Rosero-Mora, Diego Cardenas",3,26.03606476938181,0
G-AD-M-EPO3_01,AD-M-EPO3_01,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,06:26:00,00:10:00,1,4,1,Early,1,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,32.31516936671563,12.1
G-AD-M-EPO3_01,AD-M-EPO3_01,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,15:14:00,00:10:00,1,4,2,Early,2,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,32.31516936671563,12.1
G-AD-M-EPO3_01,AD-M-EPO3_01,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,09:07:00,00:10:00,1,4,3,Early,3,1,,Despejado,,"Robert Rodriguez, Daniela Parra",16,32.31516936671563,12.1
G-AD-M-EPO3_01,AD-M-EPO3_01,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,16:28:18,00:10:00,1,4,4,Early,4,0,,,,,16,32.31516936671563,12.1
G-AD-M-EPO3_02,AD-M-EPO3_02,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,06:42:00,00:10:00,1,4,1,Early,1,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,33.36095402016223,15.2
G-AD-M-EPO3_02,AD-M-EPO3_02,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,15:28:00,00:10:00,1,4,2,Early,2,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,33.36095402016223,15.2
G-AD-M-EPO3_02,AD-M-EPO3_02,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,08:53:00,00:10:00,1,4,3,Early,3,1,,Despejado,,"Robert Rodriguez, Daniela Parra",16,33.36095402016223,15.2
G-AD-M-EPO3_02,AD-M-EPO3_02,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,17:41:00,00:10:00,1,4,4,Early,4,1,,Nublado,,"Robert Rodriguez, Daniela Parra",16,33.36095402016223,15.2
G-AD-M-EPO3_03,AD-M-EPO3_03,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,07:03:00,00:10:00,1,4,1,Early,1,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,31.83464180569196,11.7
G-AD-M-EPO3_03,AD-M-EPO3_03,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,15:47:00,00:10:00,1,4,2,Early,2,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,31.83464180569196,11.7
G-AD-M-EPO3_03,AD-M-EPO3_03,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,08:35:00,00:10:00,1,4,3,Early,3,1,,Despejado,,"Robert Rodriguez, Daniela Parra",16,31.83464180569196,11.7
G-AD-M-EPO3_03,AD-M-EPO3_03,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,17:19:00,00:10:00,1,4,4,Early,4,1,,Nublado,,"Robert Rodriguez, Daniela Parra",16,31.83464180569196,11.7
G-AD-M-EPO3_04,AD-M-EPO3_04,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,07:16:00,00:10:00,1,4,1,Early,1,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,28.268502581755673,12.4
G-AD-M-EPO3_04,AD-M-EPO3_04,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,16:08:00,00:10:00,1,4,2,Early,2,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,28.268502581755673,12.4
G-AD-M-EPO3_04,AD-M-EPO3_04,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,08:18:00,00:10:00,1,4,3,Early,3,1,,Despejado,,"Robert Rodriguez, Daniela Parra",16,28.268502581755673,12.4
G-AD-M-EPO3_04,AD-M-EPO3_04,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,17:03:00,00:10:00,1,4,4,Early,4,1,,Nublado,,"Robert Rodriguez, Daniela Parra",16,28.268502581755673,12.4
G-AD-M-EPO3_05,AD-M-EPO3_05,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,07:30:00,00:10:00,1,4,1,Early,1,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,27.421117099461043,13.2
G-AD-M-EPO3_05,AD-M-EPO3_05,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,16:15:00,00:10:00,1,4,2,Early,2,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,27.421117099461043,13.2
G-AD-M-EPO3_05,AD-M-EPO3_05,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,08:04:00,00:10:00,1,4,3,Early,3,1,,Despejado,,"Robert Rodriguez, Daniela Parra",16,27.421117099461043,13.2
G-AD-M-EPO3_05,AD-M-EPO3_05,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,16:53:00,00:10:00,1,4,4,Early,4,1,,Nublado,,"Robert Rodriguez, Daniela Parra",16,27.421117099461043,13.2
G-AD-M-EPO3_06,AD-M-EPO3_06,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,07:54:00,00:10:00,1,4,1,Early,1,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,27.483316977428757,17.2
G-AD-M-EPO3_06,AD-M-EPO3_06,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,16:28:00,00:10:00,1,4,2,Early,2,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,27.483316977428757,17.2
G-AD-M-EPO3_06,AD-M-EPO3_06,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,07:50:00,00:10:00,1,4,3,Early,3,1,,Nublado,,"Robert Rodriguez, Daniela Parra",16,27.483316977428757,17.2
G-AD-M-EPO3_06,AD-M-EPO3_06,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,16:44:00,00:10:00,1,4,4,Early,4,1,,Nublado,,"Robert Rodriguez, Daniela Parra",16,27.483316977428757,17.2
G-AD-M-EPO3_07,AD-M-EPO3_07,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,08:03:00,00:10:00,1,4,1,Early,1,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,27.188420019626996,18.8
G-AD-M-EPO3_07,AD-M-EPO3_07,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-08,19,2019,10,8,281,16:41:00,00:10:00,1,4,2,Early,2,1,,Nublado,,"Robert Rodriguez, Daniela Parra",15,27.188420019626996,18.8
G-AD-M-EPO3_07,AD-M-EPO3_07,Gaica,Gaica distancia,G-AD-M-EPO3,2019-10-09,19,2019,10,9,282,07:41:00,00:10:00,1,4,3,Early,3,1,,Nublado,,"Robert Rodriguez, Daniela Parra",16,27.188420019626996,18.8
